"positive","negative"
"k@rma, adult female, standing near dumbbells before a workout, relaxed calm expression, wearing a fitted athletic top and high-waist leggings, realistic phone fitness photo, natural gym lighting, slight softness, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, impossible muscle definition, bodybuilder exaggeration, fake sweat, overly glossy abs, commercial fitness ad"
"k@rma, adult female, holding a plank on a yoga mat in a home workout space, small natural smile, wearing a simple sports bra under a lightweight zip hoodie and joggers, casual social media workout snapshot, imperfect framing, real shadows, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, impossible muscle definition, bodybuilder exaggeration, fake sweat, overly glossy abs, commercial fitness ad"
"k@rma, adult female, sitting on a gym bench while adjusting a shoe, thoughtful looking-away expression, wearing a breathable workout t-shirt and fitted shorts, modern smartphone photo, mild compression, realistic fabric detail, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, impossible muscle definition, bodybuilder exaggeration, fake sweat, overly glossy abs, commercial fitness ad"
"k@rma, adult female, standing on gym turf with a towel and water bottle nearby, soft neutral expression, wearing a fitted sleeveless athletic top and leggings, consumer-camera fitness photo, relaxed non-commercial framing, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, impossible muscle definition, bodybuilder exaggeration, fake sweat, overly glossy abs, commercial fitness ad"
"k@rma, adult female, performing a bodyweight lunge warmup, casual half-smile, wearing a loose cropped workout tee and training shorts, home workout phone photo, soft focus falloff, believable background clutter, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, impossible muscle definition, bodybuilder exaggeration, fake sweat, overly glossy abs, commercial fitness ad"
"k@rma, adult female, leaning on a treadmill handle after a light workout, gentle friendly smile, wearing a simple tank top and joggers, realistic phone fitness photo, natural gym lighting, slight softness, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, impossible muscle definition, bodybuilder exaggeration, fake sweat, overly glossy abs, commercial fitness ad"
"k@rma, adult female, stretching one arm across her chest near gym mirrors, focused relaxed expression, wearing a fitted long-sleeve athletic top and leggings, casual social media workout snapshot, imperfect framing, real shadows, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, impossible muscle definition, bodybuilder exaggeration, fake sweat, overly glossy abs, commercial fitness ad"
"k@rma, adult female, sitting on a yoga mat after stretching, quiet confident expression, wearing a plain workout crop top and relaxed gym pants, modern smartphone photo, mild compression, realistic fabric detail, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, impossible muscle definition, bodybuilder exaggeration, fake sweat, overly glossy abs, commercial fitness ad"
"k@rma, adult female, standing near a squat rack with relaxed posture, natural mid-moment expression, wearing a fitted athletic set with realistic seams, consumer-camera fitness photo, relaxed non-commercial framing, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, impossible muscle definition, bodybuilder exaggeration, fake sweat, overly glossy abs, commercial fitness ad"
"k@rma, adult female, doing a standing quad stretch near a wall, subtle candid smile, wearing a soft oversized gym tee over fitted shorts, home workout phone photo, soft focus falloff, believable background clutter, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, impossible muscle definition, bodybuilder exaggeration, fake sweat, overly glossy abs, commercial fitness ad"
"k@rma, adult female, holding a water bottle beside a gym locker area, relaxed calm expression, wearing a fitted athletic top and high-waist leggings, realistic phone fitness photo, natural gym lighting, slight softness, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, impossible muscle definition, bodybuilder exaggeration, fake sweat, overly glossy abs, commercial fitness ad"
"k@rma, adult female, taking a mirror-style fitness check-in in a gym hallway, small natural smile, wearing a simple sports bra under a lightweight zip hoodie and joggers, casual social media workout snapshot, imperfect framing, real shadows, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, impossible muscle definition, bodybuilder exaggeration, fake sweat, overly glossy abs, commercial fitness ad"
"k@rma, adult female, sitting on the floor beside resistance bands, thoughtful looking-away expression, wearing a breathable workout t-shirt and fitted shorts, modern smartphone photo, mild compression, realistic fabric detail, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, impossible muscle definition, bodybuilder exaggeration, fake sweat, overly glossy abs, commercial fitness ad"
"k@rma, adult female, standing near kettlebells before a circuit, soft neutral expression, wearing a fitted sleeveless athletic top and leggings, consumer-camera fitness photo, relaxed non-commercial framing, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, impossible muscle definition, bodybuilder exaggeration, fake sweat, overly glossy abs, commercial fitness ad"
"k@rma, adult female, adjusting a ponytail before a workout, casual half-smile, wearing a loose cropped workout tee and training shorts, home workout phone photo, soft focus falloff, believable background clutter, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, impossible muscle definition, bodybuilder exaggeration, fake sweat, overly glossy abs, commercial fitness ad"
"k@rma, adult female, leaning against a gym wall during a rest break, gentle friendly smile, wearing a simple tank top and joggers, realistic phone fitness photo, natural gym lighting, slight softness, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, impossible muscle definition, bodybuilder exaggeration, fake sweat, overly glossy abs, commercial fitness ad"
"k@rma, adult female, walking through a gym with a towel over one shoulder, focused relaxed expression, wearing a fitted long-sleeve athletic top and leggings, casual social media workout snapshot, imperfect framing, real shadows, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, impossible muscle definition, bodybuilder exaggeration, fake sweat, overly glossy abs, commercial fitness ad"
"k@rma, adult female, sitting on a mat doing a hamstring stretch, quiet confident expression, wearing a plain workout crop top and relaxed gym pants, modern smartphone photo, mild compression, realistic fabric detail, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, impossible muscle definition, bodybuilder exaggeration, fake sweat, overly glossy abs, commercial fitness ad"
"k@rma, adult female, standing in front of a clean gym mirror with casual posture, natural mid-moment expression, wearing a fitted athletic set with realistic seams, consumer-camera fitness photo, relaxed non-commercial framing, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, impossible muscle definition, bodybuilder exaggeration, fake sweat, overly glossy abs, commercial fitness ad"
"k@rma, adult female, checking her smartwatch after a workout, subtle candid smile, wearing a soft oversized gym tee over fitted shorts, home workout phone photo, soft focus falloff, believable background clutter, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, impossible muscle definition, bodybuilder exaggeration, fake sweat, overly glossy abs, commercial fitness ad"
"k@rma, adult female, holding a light dumbbell at her side, relaxed calm expression, wearing a fitted athletic top and high-waist leggings, realistic phone fitness photo, natural gym lighting, slight softness, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, impossible muscle definition, bodybuilder exaggeration, fake sweat, overly glossy abs, commercial fitness ad"
"k@rma, adult female, standing near a cable machine in a relaxed stance, small natural smile, wearing a simple sports bra under a lightweight zip hoodie and joggers, casual social media workout snapshot, imperfect framing, real shadows, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, impossible muscle definition, bodybuilder exaggeration, fake sweat, overly glossy abs, commercial fitness ad"
"k@rma, adult female, sitting at the end of a bench with a calm expression, thoughtful looking-away expression, wearing a breathable workout t-shirt and fitted shorts, modern smartphone photo, mild compression, realistic fabric detail, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, impossible muscle definition, bodybuilder exaggeration, fake sweat, overly glossy abs, commercial fitness ad"
"k@rma, adult female, resting one hand on a medicine ball, soft neutral expression, wearing a fitted sleeveless athletic top and leggings, consumer-camera fitness photo, relaxed non-commercial framing, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, impossible muscle definition, bodybuilder exaggeration, fake sweat, overly glossy abs, commercial fitness ad"
