positive,negative
"k@rma, full body realistic photograph, three-quarter left, hands in pockets stance, athletic feminine body proportions, near-black brown hair hair down naturally, realistic thighs and hips, consistent natural chest shape, realistic skin texture, soft window lighting","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, eye-level portrait, hands in pockets stance, athletic feminine body proportions, near-black brown hair messy updo, realistic thighs and hips, consistent natural chest shape, realistic skin texture, subtle studio lighting","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, slightly elevated angle, walking casually, athletic feminine body proportions, near-black brown hair loose messy bun, realistic thighs and hips, consistent natural chest shape, realistic skin texture, natural daylight realism","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, slightly downward angle, leaning casually against wall, athletic feminine body proportions, near-black brown hair casual bun, realistic thighs and hips, consistent natural chest shape, realistic skin texture, cinematic soft shadows","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, slightly elevated angle, casual candid standing, athletic feminine body proportions, near-black brown hair straight hair tucked behind ears, realistic thighs and hips, consistent natural chest shape, realistic skin texture, warm indoor ambient lighting","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, front-facing, leaning casually against wall, athletic feminine body proportions, near-black brown hair loose messy bun, realistic thighs and hips, consistent natural chest shape, realistic skin texture, overcast daylight realism","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, slightly elevated angle, casual candid standing, athletic feminine body proportions, near-black brown hair loose messy bun, realistic thighs and hips, consistent natural chest shape, realistic skin texture, overcast daylight realism","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, three-quarter right, hands in pockets stance, athletic feminine body proportions, near-black brown hair loose messy bun, realistic thighs and hips, consistent natural chest shape, realistic skin texture, warm indoor ambient lighting","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, front-facing, side stance pose, athletic feminine body proportions, near-black brown hair hair down naturally, realistic thighs and hips, consistent natural chest shape, realistic skin texture, subtle studio lighting","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, side profile, casual candid standing, athletic feminine body proportions, near-black brown hair tight ponytail, realistic thighs and hips, consistent natural chest shape, realistic skin texture, overcast daylight realism","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
