"positive","negative"
"k@rma, stretching after a run in tight leggings, fabric clinging and showing extreme camel toe and outline, photorealistic, hyperrealistic, detailed skin texture and pores, natural lighting, candid authentic accidental moment, realistic fabric tension physics and movement, amateur photography, slight film grain, sharp focus, natural skin imperfections","deformed, mutated, extra limbs, bad anatomy, poorly drawn hands, extra fingers, fused fingers, long neck, bad proportions, gross proportions, malformed limbs, missing arms, missing legs, extra arms, extra legs, mutated hands, bad hands, mutation, deformed, ugly, blurry, bad art, low quality, lowres, error, missing fingers, cropped, worst quality, jpeg artifacts, signature, watermark, username, out of focus, censored, bar censor, mosaic censor, deformed eyes, bad eyes, plastic skin, doll-like, overexposed, underexposed, cartoon, 3d render, illustration, painting, drawing, sketch, text, logo, brand, words, letters, numbers, clothing intact properly covering body, no wardrobe malfunction, panties visible, bra visible, properly dressed, modest clothing"
"k@rma, bending to pick up a beach towel in a bikini bottom that slips down slightly, accidental partial reveal from the side, photorealistic, hyperrealistic, detailed skin texture and pores, natural lighting, candid authentic accidental moment, realistic fabric tension physics and movement, amateur photography, slight film grain, sharp focus, natural skin imperfections","deformed, mutated, extra limbs, bad anatomy, poorly drawn hands, extra fingers, fused fingers, long neck, bad proportions, gross proportions, malformed limbs, missing arms, missing legs, extra arms, extra legs, mutated hands, bad hands, mutation, deformed, ugly, blurry, bad art, low quality, lowres, error, missing fingers, cropped, worst quality, jpeg artifacts, signature, watermark, username, out of focus, censored, bar censor, mosaic censor, deformed eyes, bad eyes, plastic skin, doll-like, overexposed, underexposed, cartoon, 3d render, illustration, painting, drawing, sketch, text, logo, brand, words, letters, numbers, clothing intact properly covering body, no wardrobe malfunction, panties visible, bra visible, properly dressed, modest clothing"
"k@rma, leaning over a coffee table in a cafe with a loose blouse, nipple slip visible to anyone nearby, photorealistic, hyperrealistic, detailed skin texture and pores, natural lighting, candid authentic accidental moment, realistic fabric tension physics and movement, amateur photography, slight film grain, sharp focus, natural skin imperfections","deformed, mutated, extra limbs, bad anatomy, poorly drawn hands, extra fingers, fused fingers, long neck, bad proportions, gross proportions, malformed limbs, missing arms, missing legs, extra arms, extra legs, mutated hands, bad hands, mutation, deformed, ugly, blurry, bad art, low quality, lowres, error, missing fingers, cropped, worst quality, jpeg artifacts, signature, watermark, username, out of focus, censored, bar censor, mosaic censor, deformed eyes, bad eyes, plastic skin, doll-like, overexposed, underexposed, cartoon, 3d render, illustration, painting, drawing, sketch, text, logo, brand, words, letters, numbers, clothing intact properly covering body, no wardrobe malfunction, panties visible, bra visible, properly dressed, modest clothing"
"k@rma, doing a split stretch on the floor in yoga pants that are too small, seam area showing deep camel toe, photorealistic, hyperrealistic, detailed skin texture and pores, natural lighting, candid authentic accidental moment, realistic fabric tension physics and movement, amateur photography, slight film grain, sharp focus, natural skin imperfections","deformed, mutated, extra limbs, bad anatomy, poorly drawn hands, extra fingers, fused fingers, long neck, bad proportions, gross proportions, malformed limbs, missing arms, missing legs, extra arms, extra legs, mutated hands, bad hands, mutation, deformed, ugly, blurry, bad art, low quality, lowres, error, missing fingers, cropped, worst quality, jpeg artifacts, signature, watermark, username, out of focus, censored, bar censor, mosaic censor, deformed eyes, bad eyes, plastic skin, doll-like, overexposed, underexposed, cartoon, 3d render, illustration, painting, drawing, sketch, text, logo, brand, words, letters, numbers, clothing intact properly covering body, no wardrobe malfunction, panties visible, bra visible, properly dressed, modest clothing"
"k@rma, reaching across the bed to grab something, oversized shirt falling open with full frontal breast exposure, photorealistic, hyperrealistic, detailed skin texture and pores, natural lighting, candid authentic accidental moment, realistic fabric tension physics and movement, amateur photography, slight film grain, sharp focus, natural skin imperfections","deformed, mutated, extra limbs, bad anatomy, poorly drawn hands, extra fingers, fused fingers, long neck, bad proportions, gross proportions, malformed limbs, missing arms, missing legs, extra arms, extra legs, mutated hands, bad hands, mutation, deformed, ugly, blurry, bad art, low quality, lowres, error, missing fingers, cropped, worst quality, jpeg artifacts, signature, watermark, username, out of focus, censored, bar censor, mosaic censor, deformed eyes, bad eyes, plastic skin, doll-like, overexposed, underexposed, cartoon, 3d render, illustration, painting, drawing, sketch, text, logo, brand, words, letters, numbers, clothing intact properly covering body, no wardrobe malfunction, panties visible, bra visible, properly dressed, modest clothing"
"k@rma, jogging in place in loose shorts, shorts riding up repeatedly flashing no underwear from behind, photorealistic, hyperrealistic, detailed skin texture and pores, natural lighting, candid authentic accidental moment, realistic fabric tension physics and movement, amateur photography, slight film grain, sharp focus, natural skin imperfections","deformed, mutated, extra limbs, bad anatomy, poorly drawn hands, extra fingers, fused fingers, long neck, bad proportions, gross proportions, malformed limbs, missing arms, missing legs, extra arms, extra legs, mutated hands, bad hands, mutation, deformed, ugly, blurry, bad art, low quality, lowres, error, missing fingers, cropped, worst quality, jpeg artifacts, signature, watermark, username, out of focus, censored, bar censor, mosaic censor, deformed eyes, bad eyes, plastic skin, doll-like, overexposed, underexposed, cartoon, 3d render, illustration, painting, drawing, sketch, text, logo, brand, words, letters, numbers, clothing intact properly covering body, no wardrobe malfunction, panties visible, bra visible, properly dressed, modest clothing"
"k@rma, bending over a kitchen counter to chop vegetables, short apron with nothing else underneath riding up from behind, photorealistic, hyperrealistic, detailed skin texture and pores, natural lighting, candid authentic accidental moment, realistic fabric tension physics and movement, amateur photography, slight film grain, sharp focus, natural skin imperfections","deformed, mutated, extra limbs, bad anatomy, poorly drawn hands, extra fingers, fused fingers, long neck, bad proportions, gross proportions, malformed limbs, missing arms, missing legs, extra arms, extra legs, mutated hands, bad hands, mutation, deformed, ugly, blurry, bad art, low quality, lowres, error, missing fingers, cropped, worst quality, jpeg artifacts, signature, watermark, username, out of focus, censored, bar censor, mosaic censor, deformed eyes, bad eyes, plastic skin, doll-like, overexposed, underexposed, cartoon, 3d render, illustration, painting, drawing, sketch, text, logo, brand, words, letters, numbers, clothing intact properly covering body, no wardrobe malfunction, panties visible, bra visible, properly dressed, modest clothing"
"k@rma, leaning forward in a strapless top while laughing, top slipping down to reveal both nipples accidentally, photorealistic, hyperrealistic, detailed skin texture and pores, natural lighting, candid authentic accidental moment, realistic fabric tension physics and movement, amateur photography, slight film grain, sharp focus, natural skin imperfections","deformed, mutated, extra limbs, bad anatomy, poorly drawn hands, extra fingers, fused fingers, long neck, bad proportions, gross proportions, malformed limbs, missing arms, missing legs, extra arms, extra legs, mutated hands, bad hands, mutation, deformed, ugly, blurry, bad art, low quality, lowres, error, missing fingers, cropped, worst quality, jpeg artifacts, signature, watermark, username, out of focus, censored, bar censor, mosaic censor, deformed eyes, bad eyes, plastic skin, doll-like, overexposed, underexposed, cartoon, 3d render, illustration, painting, drawing, sketch, text, logo, brand, words, letters, numbers, clothing intact properly covering body, no wardrobe malfunction, panties visible, bra visible, properly dressed, modest clothing"
"k@rma, performing a plank hold, sports bra strap snapping causing one side to fall and breast to be exposed, photorealistic, hyperrealistic, detailed skin texture and pores, natural lighting, candid authentic accidental moment, realistic fabric tension physics and movement, amateur photography, slight film grain, sharp focus, natural skin imperfections","deformed, mutated, extra limbs, bad anatomy, poorly drawn hands, extra fingers, fused fingers, long neck, bad proportions, gross proportions, malformed limbs, missing arms, missing legs, extra arms, extra legs, mutated hands, bad hands, mutation, deformed, ugly, blurry, bad art, low quality, lowres, error, missing fingers, cropped, worst quality, jpeg artifacts, signature, watermark, username, out of focus, censored, bar censor, mosaic censor, deformed eyes, bad eyes, plastic skin, doll-like, overexposed, underexposed, cartoon, 3d render, illustration, painting, drawing, sketch, text, logo, brand, words, letters, numbers, clothing intact properly covering body, no wardrobe malfunction, panties visible, bra visible, properly dressed, modest clothing"
"k@rma, reaching down to adjust shoe in a crowded area, dress neckline dropping with areola peek, photorealistic, hyperrealistic, detailed skin texture and pores, natural lighting, candid authentic accidental moment, realistic fabric tension physics and movement, amateur photography, slight film grain, sharp focus, natural skin imperfections","deformed, mutated, extra limbs, bad anatomy, poorly drawn hands, extra fingers, fused fingers, long neck, bad proportions, gross proportions, malformed limbs, missing arms, missing legs, extra arms, extra legs, mutated hands, bad hands, mutation, deformed, ugly, blurry, bad art, low quality, lowres, error, missing fingers, cropped, worst quality, jpeg artifacts, signature, watermark, username, out of focus, censored, bar censor, mosaic censor, deformed eyes, bad eyes, plastic skin, doll-like, overexposed, underexposed, cartoon, 3d render, illustration, painting, drawing, sketch, text, logo, brand, words, letters, numbers, clothing intact properly covering body, no wardrobe malfunction, panties visible, bra visible, properly dressed, modest clothing"
"k@rma, doing high knees exercise, crop top bouncing up with each knee raise showing underboob repeatedly, photorealistic, hyperrealistic, detailed skin texture and pores, natural lighting, candid authentic accidental moment, realistic fabric tension physics and movement, amateur photography, slight film grain, sharp focus, natural skin imperfections","deformed, mutated, extra limbs, bad anatomy, poorly drawn hands, extra fingers, fused fingers, long neck, bad proportions, gross proportions, malformed limbs, missing arms, missing legs, extra arms, extra legs, mutated hands, bad hands, mutation, deformed, ugly, blurry, bad art, low quality, lowres, error, missing fingers, cropped, worst quality, jpeg artifacts, signature, watermark, username, out of focus, censored, bar censor, mosaic censor, deformed eyes, bad eyes, plastic skin, doll-like, overexposed, underexposed, cartoon, 3d render, illustration, painting, drawing, sketch, text, logo, brand, words, letters, numbers, clothing intact properly covering body, no wardrobe malfunction, panties visible, bra visible, properly dressed, modest clothing"
"k@rma, bending to look in a low mirror, backless dress opening up with full rear and side breast view, photorealistic, hyperrealistic, detailed skin texture and pores, natural lighting, candid authentic accidental moment, realistic fabric tension physics and movement, amateur photography, slight film grain, sharp focus, natural skin imperfections","deformed, mutated, extra limbs, bad anatomy, poorly drawn hands, extra fingers, fused fingers, long neck, bad proportions, gross proportions, malformed limbs, missing arms, missing legs, extra arms, extra legs, mutated hands, bad hands, mutation, deformed, ugly, blurry, bad art, low quality, lowres, error, missing fingers, cropped, worst quality, jpeg artifacts, signature, watermark, username, out of focus, censored, bar censor, mosaic censor, deformed eyes, bad eyes, plastic skin, doll-like, overexposed, underexposed, cartoon, 3d render, illustration, painting, drawing, sketch, text, logo, brand, words, letters, numbers, clothing intact properly covering body, no wardrobe malfunction, panties visible, bra visible, properly dressed, modest clothing"
"k@rma, leaning against a wall talking on phone, thin tank top pressed wet from sweat with no bra and visible nipples, photorealistic, hyperrealistic, detailed skin texture and pores, natural lighting, candid authentic accidental moment, realistic fabric tension physics and movement, amateur photography, slight film grain, sharp focus, natural skin imperfections","deformed, mutated, extra limbs, bad anatomy, poorly drawn hands, extra fingers, fused fingers, long neck, bad proportions, gross proportions, malformed limbs, missing arms, missing legs, extra arms, extra legs, mutated hands, bad hands, mutation, deformed, ugly, blurry, bad art, low quality, lowres, error, missing fingers, cropped, worst quality, jpeg artifacts, signature, watermark, username, out of focus, censored, bar censor, mosaic censor, deformed eyes, bad eyes, plastic skin, doll-like, overexposed, underexposed, cartoon, 3d render, illustration, painting, drawing, sketch, text, logo, brand, words, letters, numbers, clothing intact properly covering body, no wardrobe malfunction, panties visible, bra visible, properly dressed, modest clothing"
"k@rma, tripping over a step while carrying items in a short skirt, skirt flipping up to show complete no underwear view, photorealistic, hyperrealistic, detailed skin texture and pores, natural lighting, candid authentic accidental moment, realistic fabric tension physics and movement, amateur photography, slight film grain, sharp focus, natural skin imperfections","deformed, mutated, extra limbs, bad anatomy, poorly drawn hands, extra fingers, fused fingers, long neck, bad proportions, gross proportions, malformed limbs, missing arms, missing legs, extra arms, extra legs, mutated hands, bad hands, mutation, deformed, ugly, blurry, bad art, low quality, lowres, error, missing fingers, cropped, worst quality, jpeg artifacts, signature, watermark, username, out of focus, censored, bar censor, mosaic censor, deformed eyes, bad eyes, plastic skin, doll-like, overexposed, underexposed, cartoon, 3d render, illustration, painting, drawing, sketch, text, logo, brand, words, letters, numbers, clothing intact properly covering body, no wardrobe malfunction, panties visible, bra visible, properly dressed, modest clothing"
"k@rma, stretching sideways in tight gym wear, top riding up and pants slipping creating multiple wardrobe malfunctions, photorealistic, hyperrealistic, detailed skin texture and pores, natural lighting, candid authentic accidental moment, realistic fabric tension physics and movement, amateur photography, slight film grain, sharp focus, natural skin imperfections","deformed, mutated, extra limbs, bad anatomy, poorly drawn hands, extra fingers, fused fingers, long neck, bad proportions, gross proportions, malformed limbs, missing arms, missing legs, extra arms, extra legs, mutated hands, bad hands, mutation, deformed, ugly, blurry, bad art, low quality, lowres, error, missing fingers, cropped, worst quality, jpeg artifacts, signature, watermark, username, out of focus, censored, bar censor, mosaic censor, deformed eyes, bad eyes, plastic skin, doll-like, overexposed, underexposed, cartoon, 3d render, illustration, painting, drawing, sketch, text, logo, brand, words, letters, numbers, clothing intact properly covering body, no wardrobe malfunction, panties visible, bra visible, properly dressed, modest clothing"
"k@rma, bending to retrieve a ball in the park, athletic shorts with no panties giving full view when bent over, photorealistic, hyperrealistic, detailed skin texture and pores, natural lighting, candid authentic accidental moment, realistic fabric tension physics and movement, amateur photography, slight film grain, sharp focus, natural skin imperfections","deformed, mutated, extra limbs, bad anatomy, poorly drawn hands, extra fingers, fused fingers, long neck, bad proportions, gross proportions, malformed limbs, missing arms, missing legs, extra arms, extra legs, mutated hands, bad hands, mutation, deformed, ugly, blurry, bad art, low quality, lowres, error, missing fingers, cropped, worst quality, jpeg artifacts, signature, watermark, username, out of focus, censored, bar censor, mosaic censor, deformed eyes, bad eyes, plastic skin, doll-like, overexposed, underexposed, cartoon, 3d render, illustration, painting, drawing, sketch, text, logo, brand, words, letters, numbers, clothing intact properly covering body, no wardrobe malfunction, panties visible, bra visible, properly dressed, modest clothing"
"k@rma, leaning over a balcony at night in a silk nightdress, wind causing it to press against body transparently revealing all, photorealistic, hyperrealistic, detailed skin texture and pores, natural lighting, candid authentic accidental moment, realistic fabric tension physics and movement, amateur photography, slight film grain, sharp focus, natural skin imperfections","deformed, mutated, extra limbs, bad anatomy, poorly drawn hands, extra fingers, fused fingers, long neck, bad proportions, gross proportions, malformed limbs, missing arms, missing legs, extra arms, extra legs, mutated hands, bad hands, mutation, deformed, ugly, blurry, bad art, low quality, lowres, error, missing fingers, cropped, worst quality, jpeg artifacts, signature, watermark, username, out of focus, censored, bar censor, mosaic censor, deformed eyes, bad eyes, plastic skin, doll-like, overexposed, underexposed, cartoon, 3d render, illustration, painting, drawing, sketch, text, logo, brand, words, letters, numbers, clothing intact properly covering body, no wardrobe malfunction, panties visible, bra visible, properly dressed, modest clothing"
"k@rma, reaching high for a hanging plant, button shirt popping several buttons open with nipple visible through the gap, photorealistic, hyperrealistic, detailed skin texture and pores, natural lighting, candid authentic accidental moment, realistic fabric tension physics and movement, amateur photography, slight film grain, sharp focus, natural skin imperfections","deformed, mutated, extra limbs, bad anatomy, poorly drawn hands, extra fingers, fused fingers, long neck, bad proportions, gross proportions, malformed limbs, missing arms, missing legs, extra arms, extra legs, mutated hands, bad hands, mutation, deformed, ugly, blurry, bad art, low quality, lowres, error, missing fingers, cropped, worst quality, jpeg artifacts, signature, watermark, username, out of focus, censored, bar censor, mosaic censor, deformed eyes, bad eyes, plastic skin, doll-like, overexposed, underexposed, cartoon, 3d render, illustration, painting, drawing, sketch, text, logo, brand, words, letters, numbers, clothing intact properly covering body, no wardrobe malfunction, panties visible, bra visible, properly dressed, modest clothing"
